energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,playlist_id
0.856,91.995,0.815,latin,-3.825,0.244,0.872,Tego Calderón,78,El Abayarde,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,6Q1kiSijkaHwoCwZUHW6IY,0,1,151667,0.4,5YJ4BVvTFmVCxUyhKejHfR,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.86,175.896,0.725,latin,-3.726,0.0674,0.791,"Aventura, Bad Bunny",74,Volví,2vmfvSoZBFAt9hhRoEByLi,Volví,23zzZlUiABIg4ftZbJ7peK,1,1,230125,0.422,2vmfvSoZBFAt9hhRoEByLi,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.688,153.979,0.659,latin,-4.649,0.113,0.632,"Mora, Bad Bunny, Sech",73,Volando (Remix),0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,4MCZWUKxkvdMITh4KapBKX,1,6,273474,0.207,0G2zPzWqVjR68iNPmx2TBe,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.648,179.951,0.644,latin,-4.601,0.135,0.44,Bad Bunny,75,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,6VSOIs13DaSG2IPilNviX5,1,1,206710,0.276,2JPLbjOn0wPCngEot2STUS,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.637,92.025,0.811,latin,-4.835,0.118,0.471,Bad Bunny,72,EL ÚLTIMO TOUR DEL MUNDO,5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,2d9BCZeAAhiZWPpbX9aPCW,0,10,130014,0.234,5RubKOuDoPn5Kj5TLVxSxY,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.618,81.993,0.856,latin,-4.892,0.0866,0.391,"Bad Bunny, ROSALÍA",74,EL ÚLTIMO TOUR DEL MUNDO,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,2d9BCZeAAhiZWPpbX9aPCW,1,7,203201,0.0303,2XIc1pqjXV3Cr2BQUGNBck,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.759,91.952,0.78,latin,-3.292,0.143,0.579,"ROSALÍA, Ozuna",69,"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",3844bY26oeSkqd06th4EYp,1,1,201040,0.462,7BlBVFwvbWvcwNcUarQmjk,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.573,109.928,0.731,latin,-10.059,0.113,0.145,"Bad Bunny, JHAYCO",75,EL ÚLTIMO TOUR DEL MUNDO,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,2d9BCZeAAhiZWPpbX9aPCW,0,4,205090,0.401,4MzXwWMhyBbmu6hOcLVD49,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.765,174.021,0.691,latin,-4.727,0.203,0.855,"Anuel AA, Bad Bunny",74,Emmanuel,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,7JtT7OyWM8BnIS5FXXPMKg,1,8,246000,0.464,06s3QtMJVXw1AJX3UfvZG1,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.829,96.172,0.607,latin,-4.074,0.107,0.685,"Bad Bunny, Jowell & Randy, Ñengo Flow",72,YHLQMDLG,2DEZmgHKAvm41k4J3R2E9Y,Safaera,5lJqux7orBlA1QzyiBGti1,1,2,295177,0.0103,2DEZmgHKAvm41k4J3R2E9Y,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.848,179.87,0.685,latin,-4.561,0.0783,0.761,Bad Bunny,70,YHLQMDLG,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,5lJqux7orBlA1QzyiBGti1,0,8,163084,0.0861,6NfrH0ANGmgBXyxgV2PeXt,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.791,92.023,0.86,latin,-4.784,0.106,0.887,Bad Bunny,73,YHLQMDLG,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,5lJqux7orBlA1QzyiBGti1,1,0,175918,0.169,4r9jkMEnArtWGH2rL2FZl0,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.603,129.928,0.9,latin,-5.313,0.134,0.824,Bad Bunny,74,YHLQMDLG,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,5lJqux7orBlA1QzyiBGti1,1,2,170972,0.402,41wtwzCZkXwpnakmwJ239F,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.801,93.992,0.762,latin,-3.661,0.254,0.81,Bad Bunny,68,YHLQMDLG,5kqNIqFjijuzvVLhuY9B8j,La Zona,5lJqux7orBlA1QzyiBGti1,0,1,136893,0.2,5kqNIqFjijuzvVLhuY9B8j,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.758,97.014,0.86,latin,-5.16,0.344,0.453,Bad Bunny,69,YHLQMDLG,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,5lJqux7orBlA1QzyiBGti1,1,11,172127,0.021,0SqqAgdovOE24BzxIClpjw,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.703,94.004,0.879,latin,-4.219,0.0569,0.788,"Rauw Alejandro, Farruko",71,Fantasias,6mAN61JH0dzyZpWslS11jy,Fantasias,1Flcx9eDuv7pTGM9nJBmGL,1,1,199711,0.143,6mAN61JH0dzyZpWslS11jy,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.596,165.951,0.819,latin,-7.009,0.138,0.622,"Darell, Brytiago",70,Velitas,7q3NthaBqFI6s0WnAlnIvq,Velitas,12jwb6dkXYHWYg2YXvNCuA,1,2,225542,0.225,7q3NthaBqFI6s0WnAlnIvq,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.646,176.088,0.756,latin,-5.795,0.108,0.429,"J Balvin, Bad Bunny",82,OASIS,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,6ylFfzx32ICw4L1A7YWNLN,1,7,242573,0.152,0fea68AdmYNygeTGI4RC18,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.791,92.603,0.639,latin,-4.443,0.362,0.933,"J Balvin, Bad Bunny",75,OASIS,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,6ylFfzx32ICw4L1A7YWNLN,0,10,222347,0.0275,25ZAibhr3bdlMCLmubZDVt,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.624,176.169,0.61,latin,-4.773,0.243,0.244,"Bad Bunny, Tainy",72,Callaita,2TH65lNHgvLxCKXM3apjxI,Callaita,06S3Qjh4QWLtn6c7CVhYh7,1,2,250534,0.6,2TH65lNHgvLxCKXM3apjxI,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.689,97.963,0.882,latin,-4.027,0.0501,0.746,"ROSALÍA, J Balvin, El Guincho",69,Con Altura,2qG5sZ7Si6sdK74qLxedYM,Con Altura,4bxHLppgdmaYJk0yfdcP0l,1,6,161627,0.39,2qG5sZ7Si6sdK74qLxedYM,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.647,95.982,0.857,latin,-4.152,0.0842,0.553,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",69,Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,76XsfdI0kGODDdhHAJKZi3,0,11,267500,0.391,4lzxJ4jCuFDXXGkE1LmpKR,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.86,93.989,0.737,latin,-2.652,0.0574,0.656,"Daddy Yankee, Snow",76,Con Calma,5w9c2J52mkdntKOmRLeM2m,Con Calma,1otwHKoQ5KPaiekpYk4tWh,0,8,193227,0.11,5w9c2J52mkdntKOmRLeM2m,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.836,96.993,0.746,latin,-4.336,0.116,0.874,"Becky G, Bad Bunny",70,MALA SANTA,2AY1UAimvTqjJC8vDJsOyy,Mayores,13MHW8hoLFjX7SaVEVmj3X,0,5,203187,0.145,2AY1UAimvTqjJC8vDJsOyy,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.673,87.961,0.818,latin,-7.542,0.172,0.695,"Mora, JHAYCO",74,Primer Dia de Clases,5jzEwSyyymBlf1fa1o39T2,512,5r8T7S23cVDSd7a045h4N5,0,4,193636,0.348,5jzEwSyyymBlf1fa1o39T2,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.711,173.916,0.718,latin,-5.746,0.1,0.92,J Balvin,72,La Familia B Sides,6Ges5C2IE738iJh4HyQizQ,Ay Vamos,4loQMkHOAbqVdyb59KBbsp,0,8,226413,0.157,6Ges5C2IE738iJh4HyQizQ,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.701,175.95,0.73,latin,-5.885,0.151,0.785,Maluma,82,"Pretty Boy, Dirty Boy",6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,3PomvFR694SrCSZzDWMWV7,0,5,207307,0.132,6DUdDIRgLqCGq1DwkNWQTN,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.746,175.965,0.746,latin,-5.046,0.274,0.733,"J Balvin, Farruko",69,La Familia,3uvypVUsiIr1B0BccIcsEh,6:00 AM,5Fqdd85mAoGDp0K9lmbPDp,0,5,243227,0.152,3uvypVUsiIr1B0BccIcsEh,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.681,140.006,0.807,latin,-6.268,0.0962,0.676,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",69,Sensualidad,5hcisvFMidkMJlElTO9Qmw,Sensualidad,287ZdmXv5M5YH5xxdGLhbY,1,11,297485,0.423,5hcisvFMidkMJlElTO9Qmw,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.69,106.034,0.799,latin,-7.252,0.143,0.682,"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers",70,Sigue Bailandome,0GmiGIxXDNrePrHBpijYDp,Sigue Bailandome,7v95vtyP4yh88N5fx5rYdB,1,7,352442,0.282,0GmiGIxXDNrePrHBpijYDp,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.812,87.864,0.683,latin,-4.493,0.0872,0.724,"J Balvin, Zion & Lennox",69,Vibras,5qFeMRz4TvetPmzjre9Dq7,No Es Justo,5kprdYds6oZb4iSldfflOT,1,7,250840,0.161,5qFeMRz4TvetPmzjre9Dq7,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.598,83.836,0.55,latin,-5.402,0.0955,0.543,"Bad Bunny, Mora",74,YHLQMDLG,5J7teKIJGtqVypgYI6sqXj,Una Vez,5lJqux7orBlA1QzyiBGti1,0,11,232496,0.132,5J7teKIJGtqVypgYI6sqXj,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.761,168.022,0.714,latin,-4.596,0.241,0.906,"Ozuna, J Balvin, Chencho Corleone",69,ENOC,5y7DaS3jAc9eZzcSOoUIwU,Una Locura,69iuPQsXel3luOSDNF0q2Q,0,5,230693,0.139,5y7DaS3jAc9eZzcSOoUIwU,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.617,168.021,0.713,latin,-4.637,0.0962,0.682,"Myke Towers, Juhn",70,Bandido,1xK1Gg9SxG8fy2Ya373oqb,Bandido,5sIyJyOgwEIOgBhLxIGG3t,1,8,232853,0.122,1xK1Gg9SxG8fy2Ya373oqb,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.675,79.31,0.627,latin,-7.125,0.0784,0.961,"J Balvin, Bad Bunny, Marciano Cantero",75,OASIS,7hynhxDoDpgMIV12JuVtNa,UN PESO,6ylFfzx32ICw4L1A7YWNLN,0,5,277107,0.125,7hynhxDoDpgMIV12JuVtNa,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.706,88.863,0.635,latin,-3.224,0.108,0.443,"KAROL G, Mariah Angeliq",70,KG0516,2FSGUA0gFgGeQdprjtGM2M,EL MAKINON,5CS8E6JVACItYto4OOJoPW,0,5,209160,0.256,2FSGUA0gFgGeQdprjtGM2M,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.766,130.001,0.762,latin,-3.955,0.128,0.442,Farruko,76,Pepas,5fwSHlTEWpluwOM0Sxnh5k,Pepas,2A5ksnhz7YWbRLvFMjX1j1,1,7,287120,0.00776,5fwSHlTEWpluwOM0Sxnh5k,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.745,94.979,0.793,latin,-4.579,0.293,0.716,Myke Towers,69,ALMAS GEMELAS,2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS,3DcHy54Up1gEXKXbsv8xeT,1,7,235411,0.182,2KcNrONbZ0hvBPjvrDO2tx,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.766,93.956,0.737,latin,-4.242,0.114,0.662,"Bad Bunny, Yaviah",70,YHLQMDLG,4j4w4CXm6BSr0s25wAWrrX,Bichiyal,5lJqux7orBlA1QzyiBGti1,0,10,196500,0.31,4j4w4CXm6BSr0s25wAWrrX,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.703,169.888,0.639,latin,-6.33,0.0865,0.138,"Tainy, Bad Bunny, Julieta Venegas",70,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4589OIFRZp41qbsp7TWFCx,0,4,207301,0.0889,4gzsuuZypVbxs0Af1LSZyB,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.7,93.991,0.843,latin,-3.563,0.14,0.899,"Becky G, KAROL G",69,MAMIII,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,6GHUywBU0u92lg0Dhrt40R,0,4,226088,0.0934,1ri9ZUkBJVFUdgwzCnfcYs,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.694,90.02,0.869,latin,-3.35,0.0878,0.511,"Rauw Alejandro, Chencho Corleone",68,Desesperados,6ZOcbKub95XSDESsKKuH41,Desesperados,3w1Tr9F91XMcsmBJQ8hS7H,0,1,224997,0.356,6ZOcbKub95XSDESsKKuH41,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.636,174.14,0.695,latin,-4.654,0.081,0.575,"Shakira, Rauw Alejandro",70,Te Felicito,2rurDawMfoKP4uHyb2kJBt,Te Felicito,6gQKAYf3TJM9sppw3AtbHH,1,5,172235,0.234,2rurDawMfoKP4uHyb2kJBt,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.903,78.293,0.564,latin,-3.221,0.175,0.607,Bad Bunny,71,Un Verano Sin Ti,1dm6z1fWB0cErMszU25dy2,Después de la Playa,3RQQmkQEvNCY4prGKE6oc5,1,5,230400,0.356,1dm6z1fWB0cErMszU25dy2,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.674,99.968,0.804,latin,-5.453,0.115,0.292,Bad Bunny,79,Un Verano Sin Ti,6Xom58OOXk2SoU711L2IXO,Moscow Mule,3RQQmkQEvNCY4prGKE6oc5,0,5,245940,0.294,6Xom58OOXk2SoU711L2IXO,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.584,115.018,0.849,latin,-8.195,0.492,0.724,Bad Bunny,71,Un Verano Sin Ti,0wihfILRNOwE2156Shezc8,Agosto,3RQQmkQEvNCY4prGKE6oc5,0,1,139041,0.0929,0wihfILRNOwE2156Shezc8,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.673,181.891,0.655,latin,-5.98,0.0753,0.342,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",70,Yo Te Quiero Pa Mi,17I27VXKtqXJHL6ReaG0eS,Hola - Remix,2xscWVWifSGkfqPmqC122O,0,0,249520,0.473,17I27VXKtqXJHL6ReaG0eS,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.858,92.523,0.627,latin,-2.824,0.21,0.342,"KAROL G, Maldy",68,GATÚBELA,1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,5FdSjtKiymlHrdbXDyXcxA,0,11,209160,0.263,1ga4PztXOIw1yBbdUt2X8v,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.694,95,0.703,latin,-4.808,0.12,0.298,Anuel AA,71,¿Qué Nos Pasó?,7k3qWn8D43a5ISa3x8lJux,¿Qué Nos Pasó?,4q4kJrDt0OcTP2of4YUuHR,0,3,245739,0.436,7k3qWn8D43a5ISa3x8lJux,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.789,91.911,0.757,latin,-3.46,0.0717,0.464,"Mora, Feid",78,MICRODOSIS,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,0QLDQG7Jx78rEUDW03IhHC,0,5,202174,0.307,5jt25aFjW2kNoBqaEVaz5W,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.739,179.879,0.704,latin,-3.286,0.0856,0.425,Rauw Alejandro,70,VICE VERSA,1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,2Nt6MDJXfoxQ22tIQgWXIh,1,8,208292,0.328,1lV3QHHMAQt0Kc1ioZq2MP,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.846,98.026,0.734,latin,-3.425,0.235,0.604,"Rvssian, Rauw Alejandro, Chris Brown",70,Nostálgico,2BEcap3xJtmiPaHKyfQi4e,Nostálgico,3752EkZZ1wjEzZ1MRd9rsV,0,9,209884,0.166,2BEcap3xJtmiPaHKyfQi4e,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.662,93.976,0.892,latin,-3.894,0.363,0.607,"Ñengo Flow, Bad Bunny",68,Gato de Noche,54ELExv56KCAB4UP9cOCzC,Gato de Noche,2GS2h80Dp8rFdGEa0j0JhH,1,8,227013,0.169,54ELExv56KCAB4UP9cOCzC,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.479,169.922,0.812,latin,-5.678,0.0756,0.559,"Yng Lvcas, Peso Pluma",79,La Bebe (Remix),2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,6aBVGuOUEuX18rHxyDWbti,0,2,234353,0.213,2UW7JaomAMuX9pZrjVpHAU,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.892,97.008,0.791,latin,-2.58,0.0609,0.916,"Ryan Castro, Peso Pluma, SOG",74,QUEMA,2hn2zOA2XFlv6DSmesylrL,QUEMA,0RdSengz6ayOfcVwH3HBry,1,0,150619,0.0509,2hn2zOA2XFlv6DSmesylrL,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.737,91.986,0.708,latin,-4.045,0.0955,0.607,Myke Towers,82,LA VIDA ES UNA,7ABLbnD53cQK00mhcaOUVG,LALA,3puAvurwvtvi1rodndIPW8,1,1,197920,0.0739,7ABLbnD53cQK00mhcaOUVG,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.711,102.984,0.822,latin,-4.943,0.083,0.934,Darell,71,EVERYBODY GO TO THE DISCOTEK,3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,11UJfH39O0VqLiQGLW0D0e,1,6,199947,0.179,3cDyocF0Ibdfs1SFQk5cLZ,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.812,162.087,0.785,latin,-3.174,0.107,0.903,"Ozuna, Anuel AA, Chris Jedi",72,Cosmo,3j5zNcb0aSk7dx3W3mAKzw,Pa Ti Estoy,3nEa7WJXcruywRIZXu6qRE,1,3,206103,0.147,3j5zNcb0aSk7dx3W3mAKzw,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.794,92.998,0.843,latin,-4.686,0.25,0.796,"Brray, JHAYCO, Ryan Castro",69,Corazón Roto (Remix),6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,6tt4TtcglWQFVSI0AGUvEF,0,1,275040,0.226,6k5wiT5l9DK8iZmhvEvoqo,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.769,167.969,0.771,latin,-3.504,0.345,0.931,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",68,El Efecto (Remix),74j34STf8L6uADnTN69ohv,El Efecto - Remix,18wfVLHQKF0yXimErnxAfo,0,0,289899,0.18,74j34STf8L6uADnTN69ohv,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.88,180.011,0.72,latin,-2.834,0.153,0.463,"Peso Pluma, Anitta",75,BELLAKEO,05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,3VLY9g3CAG1Y5r2eGVEaZ0,1,9,197333,0.0562,05WVKTdZhlIMX4qqMLuo0f,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.672,93.999,0.817,latin,-5.612,0.13,0.774,"Myke Towers, Farruko, Arcángel, Sech, Zion",72,Si Se da Remix,6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,75Y4sJ1vwZfEivbsKPzAx6,0,11,332240,0.441,6K5BsR04ijf3FHNzjbaagD,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.543,98.992,0.898,latin,-8.317,0.338,0.359,"Cazzu, Lyanno, Rauw Alejandro, Dalex",71,Error 93,7DOh0tBGnyMt6C5OO7o8Yq,Nada,5zbO01D6uIqC2ejQSQEN2O,0,6,305114,0.343,7DOh0tBGnyMt6C5OO7o8Yq,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.709,99.993,0.725,latin,-5.017,0.114,0.648,"Rvssian, Rauw Alejandro, Ayra Starr",79,Santa,5bi0gh89wRuH2OgjdAKFsb,Santa,0SqUi6bPIlAaWfvZibBfia,0,3,193039,0.321,5bi0gh89wRuH2OgjdAKFsb,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.766,96.037,0.88,latin,-2.906,0.382,0.594,"Ozuna, Bad Gyal",69,Guay,1S3SAFqLBWk3HaR5UyXp43,Guay,7DZzZGds5TtGakkQlGbfSl,0,1,210788,0.0881,1S3SAFqLBWk3HaR5UyXp43,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.671,169.727,0.714,latin,-5.119,0.325,0.641,"KEVIN ROLDAN, Bryant Myers, Lyanno",69,KrING,4PEfJZpVjdclfzZ9XO8uDw,HASTA ABAJO,0UEG3km1FB7nGZHwiSun8x,1,5,229827,0.292,4PEfJZpVjdclfzZ9XO8uDw,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.617,173.97,0.703,latin,-5.696,0.433,0.486,"iZaak, JHAYCO, Anuel AA",75,BBY BOO (REMIX),43PiEypaceH339CSNiggyj,BBY BOO - REMIX,4Rx0nQkh5sR1O0Z8lBgig9,1,5,275862,0.215,43PiEypaceH339CSNiggyj,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.626,100.02,0.763,latin,-5.637,0.205,0.78,Cris Mj,85,SI NO ES CONTIGO,5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,4ecjQGViGCD4snnZ3QJOEL,0,5,156171,0.0859,5Uptvz6j1sjDKxidAcnH2L,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.499,99.986,0.791,latin,-8.472,0.0899,0.669,"FloyyMenor, Cris Mj",87,Gata Only,6XjDF6nds4DE2BBbagZol6,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,0,8,222000,0.446,6XjDF6nds4DE2BBbagZol6,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.476,129.992,0.793,latin,-10.515,0.115,0.578,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",75,ELOVRGA,2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,2EmOYnsIj3bkiPYTuhsqZR,0,5,194769,0.132,2TJKY0WSFufZOzbRNgl6zE,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.71,92.009,0.535,latin,-2.978,0.141,0.523,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",70,The Academy,34ZngZgo8xicbt1EE8Ob8Z,Porno,1faqBAWocW4ZOe0OFjudGw,0,1,212653,0.428,34ZngZgo8xicbt1EE8Ob8Z,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.668,128.027,0.924,latin,-6.795,0.0678,0.787,KAROL G,93,Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,5ylbxH7EqpsmHZCRuiYewS,1,11,195824,0.446,6WatFBLVB0x077xWeoVc2k,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.482,100.029,0.69,latin,-6.335,0.0728,0.356,Fuerza Regida,88,PERO NO TE ENAMORES,5AH31dDNgxCMGDdxubNNn4,NEL,3iRQdNKyI5Pf78jWYI1tFv,0,7,149074,0.523,5AH31dDNgxCMGDdxubNNn4,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.779,128.028,0.937,latin,-3.539,0.0408,0.95,"Luis R Conriquez, Joel De La P, Chimbala",71,Que Se Cuide,22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,2iV4iuAjlRH64jpIofjtkz,0,4,155625,0.22,22jhscHs2DoVqKG5vKJytQ,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.583,115.221,0.669,latin,-8.949,0.1,0.271,"Victor Mendivil, Oscar Maydon",83,Mejores Jordans,1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,6gK267rs4q9swdpzj79Roz,1,1,234716,0.603,1cZHUhGz7xJ8c4szDipipd,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.496,100.025,0.696,latin,-7.532,0.0626,0.476,"FloyyMenor, Lewis Somes",76,EL COMIENZO,0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,6MikZBKCtKfPM4439yzBRz,0,9,184806,0.273,0ZS96pPRLyGUViVi5PWCAR,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.665,100.09,0.858,latin,-4.772,0.119,0.659,"Feid, Young Miko",79,FERXXOCALIPSIS,1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,0lgs2Sa82lyX89nBUWyUy6,1,11,195587,0.126,1hZsWUnLbqRw09jLAMQSsb,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.86,100.019,0.774,latin,-2.888,0.116,0.446,"Feid, ATL Jacob",88,FERXXOCALIPSIS,7bywjHOc0wSjGGbj04XbVi,LUNA,0lgs2Sa82lyX89nBUWyUy6,0,7,196800,0.131,7bywjHOc0wSjGGbj04XbVi,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.507,99.994,0.755,latin,-6.76,0.18,0.606,"FloyyMenor, Lewis Somes",76,EL COMIENZO,27bcRgu0wnDteieWlLCxc8,TU TA RICA,6MikZBKCtKfPM4439yzBRz,0,3,124806,0.293,27bcRgu0wnDteieWlLCxc8,reggaeton,50RFc7X949cZs4CHZ4fPDe
0.599,86.533,0.828,brazilian,-1.624,0.0775,0.478,"MC L da Vinte, MC Gury",73,Parado no Bailão,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,4OZ9djo9HM9hIQtjY2NBLa,1,11,171692,0.381,3Hb9kUdm4yf839Fle4RIdT,funk,6G1N7RXO7gOGfFKlRyjl8G
0.827,129.949,0.956,brazilian,1.295,0.423,0.614,"Mc Delux, DJ Guih Da ZO",70,Se Voce Nao Quer Passa a Vez,7snnTlaWaN39nfN1PhUaT8,Se Voce Nao Quer Passa a Vez,7mSEULBduMtsKcy7w7QgWk,1,9,133846,0.136,7snnTlaWaN39nfN1PhUaT8,funk,6G1N7RXO7gOGfFKlRyjl8G
0.99,126.015,0.748,brazilian,-2.39,0.267,0.386,"6YNTHMANE, RXDXVIL",72,BRAZILIAN DANÇA PHONK,6yVjjQA31SLM1kc4j5jPwF,BRAZILIAN DANÇA PHONK,4QlnGetYxfXaVGhgdmF0vG,1,1,118194,0.303,6yVjjQA31SLM1kc4j5jPwF,funk,6G1N7RXO7gOGfFKlRyjl8G
